S0,K,r,sigma,T,n,option_type,mc_price,mc_se,mc_time,cv_price,cv_se,cv_beta,cv_plain_mc_price,cv_plain_mc_std,geo_analytical,variance_reduction,cv_time,mc_cv_plain_diff,mc_cv_std_diff,tw_price,tw_time,levy_price,levy_time,cv_error_vs_mc,tw_error_vs_mc,levy_error_vs_mc,cv_abs_error_vs_mc,tw_abs_error_vs_mc,levy_abs_error_vs_mc,mc_error_vs_cv,tw_error_vs_cv,levy_error_vs_cv,mc_abs_error_vs_cv,tw_abs_error_vs_cv,levy_abs_error_vs_cv
100,80,0.05,0.3,1.0,18,call,22.131881111609484,0.053905027635110805,0.0143481669947505,22.12943787084911,0.0019636823531029067,1.026255128365227,22.13188111160948,0.053905027635110805,21.483978079614413,753.5569357696711,0.012347083073109388,3.552713678800501e-15,0.0,22.189753377249897,1.9666971638798714e-05,21.97125714511884,2.874992787837982e-06,-0.002443240760374721,0.05787226564041248,-0.16062396649064326,0.002443240760374721,0.05787226564041248,0.16062396649064326,0.002443240760374721,0.0603155064007872,-0.15818072573026853,0.002443240760374721,0.0603155064007872,0.15818072573026853
100,80,0.05,0.3,1.0,26,call,22.101077222696784,0.05344727715129218,0.0206163750262931,22.0598203050498,0.0019452514649930571,1.0265179367666115,22.101077222696784,0.05344727715129218,21.414193488933492,754.9178045194637,0.019232457969337702,0.0,0.0,22.121983968644635,2.2541964426636696e-05,21.97125714511884,2.9579969123005867e-06,-0.04125691764698303,0.020906745947851135,-0.12982007757794278,0.04125691764698303,0.020906745947851135,0.12982007757794278,0.04125691764698303,0.06216366359483416,-0.08856315993095976,0.04125691764698303,0.06216366359483416,0.08856315993095976
100,80,0.05,0.3,1.0,36,call,22.08783094418995,0.05302120092287708,0.029927292023785412,22.018463258601567,0.0019490964092888738,1.0270790124849445,22.08783094418995,0.05302120092287708,21.371025912698293,740.0012913750952,0.023978207958862185,0.0,0.0,22.07986927090907,2.6250025257468224e-05,21.97125714511884,2.9169023036956787e-06,-0.06936768558838224,-0.007961673280878045,-0.11657379907110865,0.06936768558838224,0.007961673280878045,0.11657379907110865,0.06936768558838224,0.0614060123075042,-0.04720611348272641,0.06936768558838224,0.0614060123075042,0.04720611348272641
100,80,0.05,0.3,1.0,52,call,22.031153003552333,0.0526685077381378,0.04249625001102686,21.982888161240155,0.001922579322749463,1.0269918767921147,22.03115300355234,0.0526685077381378,21.336742146140985,750.4702710474878,0.03598495898768306,-7.105427357601002e-15,0.0,22.046312878444514,4.600000102072954e-05,21.97125714511884,4.415982402861118e-06,-0.04826484231217876,0.015159874892180625,-0.05989585843349232,0.04826484231217876,0.015159874892180625,0.05989585843349232,0.04826484231217876,0.06342471720435938,-0.011631016121313564,0.04826484231217876,0.06342471720435938,0.011631016121313564
100,80,0.05,0.3,1.0,78,call,21.991284393456596,0.05249798050673215,0.06736616604030132,21.958537716844283,0.0019382827592693773,1.0273932155131877,21.99128439345659,0.05249798050673215,21.311176277814603,733.5858217127158,0.05607579194474965,7.105427357601002e-15,0.0,22.021225289067516,9.920902084559202e-05,21.97125714511884,4.665926098823547e-06,-0.03274667661231234,0.029940895610920393,-0.0200272483377546,0.03274667661231234,0.029940895610920393,0.0200272483377546,0.03274667661231234,0.06268757222323273,0.012719428274557742,0.03274667661231234,0.06268757222323273,0.012719428274557742
100,80,0.05,0.3,1.0,126,call,21.96396965689213,0.0523606936612804,0.10238216596189886,21.937844369169557,0.0018961466832194893,1.0269034635869496,21.96396965689213,0.0523606936612804,21.291782494195512,762.5475345561131,0.08537725009955466,0.0,0.0,22.0021571226393,0.00014870904851704836,21.97125714511884,4.582921974360943e-06,-0.0261252877225715,0.038187465747171245,0.007287488226712213,0.0261252877225715,0.038187465747171245,0.007287488226712213,0.0261252877225715,0.06431275346974274,0.03341277594928371,0.0261252877225715,0.06431275346974274,0.03341277594928371
100,80,0.05,0.3,1.0,180,call,21.948839643611365,0.05235034998630477,0.17840841691941023,21.930443029565414,0.0019370697564739013,1.027615166909708,21.948839643611368,0.05235034998630477,21.282354763386373,730.3796392877587,0.18191741697955877,-3.552713678800501e-15,0.0,21.99287594697406,0.0005474169738590717,21.97125714511884,1.0874937288463116e-05,-0.018396614045951054,0.04403630336269515,0.022417501507476345,0.018396614045951054,0.04403630336269515,0.022417501507476345,0.018396614045951054,0.062432917408646205,0.0408141155534274,0.018396614045951054,0.062432917408646205,0.0408141155534274
100,80,0.05,0.3,1.0,252,call,21.93324360433369,0.05242181307514509,0.23137975006829947,21.925969187454424,0.0019660619240753465,1.028192112777142,21.93324360433369,0.05242181307514508,21.276079368229198,710.9346637244786,0.20088833302725106,0.0,6.938893903907228e-18,21.98669381384851,0.00041699991561472416,21.97125714511884,4.834029823541641e-06,-0.007274416879265999,0.05345020951482127,0.03801354078515118,0.007274416879265999,0.05345020951482127,0.03801354078515118,0.007274416879265999,0.06072462639408727,0.04528795766441718,0.007274416879265999,0.06072462639408727,0.04528795766441718
100,80,0.05,0.4,1.0,4,call,24.3236857945355,0.08002754051661026,0.0037602500524371862,24.244366400826163,0.0039656497035098475,1.0357128561176818,24.3236857945355,0.08002754051661026,23.24651886059392,407.23982444431033,0.0047623340506106615,0.0,0.0,24.34664084149437,1.8666032701730728e-05,22.928692287609955,3.5420525819063187e-06,-0.07931939370933705,0.022955046958870184,-1.3949935069255446,0.07931939370933705,0.022955046958870184,1.3949935069255446,0.07931939370933705,0.10227444066820723,-1.3156741132162075,0.07931939370933705,0.10227444066820723,1.3156741132162075
100,80,0.05,0.4,1.0,6,call,23.695889327210647,0.07557799362602209,0.004489041981287301,23.74749112154101,0.0037248998387123034,1.0392323658016458,23.695889327210644,0.07557799362602209,22.7155698481897,411.6816585857945,0.005474291974678636,3.552713678800501e-15,0.0,23.86380590142042,1.5125027857720852e-05,22.928692287609955,2.5830231606960297e-06,0.05160179433036305,0.16791657420977302,-0.767197039600692,0.05160179433036305,0.16791657420977302,0.767197039600692,-0.05160179433036305,0.11631477987940997,-0.818798833931055,0.05160179433036305,0.11631477987940997,0.818798833931055
100,80,0.05,0.4,1.0,8,call,23.47376559997707,0.07355102582837221,0.005847709020599723,23.50224478273158,0.0036322375565251224,1.0406802725219166,23.47376559997707,0.07355102582837221,22.459188413698133,410.0426006630037,0.006496333051472902,0.0,0.0,23.625956688477405,1.5166937373578548e-05,22.928692287609955,2.249958924949169e-06,0.028479182754509225,0.15219108850033436,-0.5450733123671156,0.028479182754509225,0.15219108850033436,0.5450733123671156,-0.028479182754509225,0.12371190574582513,-0.5735524951216249,0.028479182754509225,0.12371190574582513,0.5735524951216249
100,80,0.05,0.4,1.0,12,call,23.28033787215367,0.07162481744538177,0.008422916987910867,23.262241501822135,0.0035146524494040076,1.0421645457317266,23.28033787215366,0.07162481744538177,22.209120688845992,415.3003380526045,0.008426290936768055,1.0658141036401503e-14,0.0,23.39070096369643,1.820793841034174e-05,22.928692287609955,2.625049091875553e-06,-0.018096370331534217,0.1103630915427587,-0.3516455845437143,0.018096370331534217,0.1103630915427587,0.3516455845437143,0.018096370331534217,0.1284594618742929,-0.3335492142121801,0.018096370331534217,0.1284594618742929,0.3335492142121801
100,80,0.05,0.4,1.0,18,call,23.08269735530301,0.07013719165948863,0.01306674990337342,23.097623019840327,0.0034324858318839154,1.04327658321177,23.08269735530301,0.07013719165948862,22.046021675989987,417.5218789753174,0.012513999943621457,0.0,1.3877787807814457e-17,23.235391453271454,2.1709012798964977e-05,22.928692287609955,3.08395829051733e-06,0.014925664537315697,0.15269409796844258,-0.15400506769305622,0.014925664537315697,0.15269409796844258,0.15400506769305622,-0.014925664537315697,0.13776843343112688,-0.16893073223037192,0.014925664537315697,0.13776843343112688,0.16893073223037192
100,80,0.05,0.4,1.0,26,call,23.038371719855004,0.06953611221546639,0.020429458934813738,22.99730795220056,0.0033926460561703848,1.0436483116345643,23.038371719855014,0.06953611221546639,21.947124894367512,420.0913160293449,0.020777750061824918,-1.0658141036401503e-14,0.0,23.140452350353907,2.8708018362522125e-05,22.928692287609955,4.66697383671999e-06,-0.04106376765444253,0.1020806304989037,-0.1096794322450485,0.04106376765444253,0.1020806304989037,0.1096794322450485,0.04106376765444253,0.14314439815334623,-0.06861566459060597,0.04106376765444253,0.14314439815334623,0.06861566459060597
100,80,0.05,0.4,1.0,36,call,23.016802882196394,0.06899011483475903,0.030168416909873486,22.939478411380694,0.00339939881986125,1.0446083301080888,23.01680288219639,0.06899011483475903,21.88589317025487,411.8788552843504,0.0239114579744637,3.552713678800501e-15,0.0,23.081368897498304,3.700004890561104e-05,22.928692287609955,4.917033948004246e-06,-0.07732447081570015,0.06456601530191008,-0.0881105945864391,0.07732447081570015,0.06456601530191008,0.0881105945864391,0.07732447081570015,0.14189048611761024,-0.010786123770738953,0.07732447081570015,0.14189048611761024,0.010786123770738953
100,80,0.05,0.4,1.0,52,call,22.938223403775122,0.06850471836814498,0.03930237505119294,22.887091751882174,0.0033442328187031694,1.0445553529772897,22.93822340377513,0.06850471836814498,21.83723184146129,419.6120597331372,0.034350458066910505,-7.105427357601002e-15,0.0,23.03424529957878,4.012498538941145e-05,22.928692287609955,4.58303838968277e-06,-0.05113165189294833,0.09602189580365916,-0.00953111616516722,0.05113165189294833,0.09602189580365916,0.00953111616516722,0.05113165189294833,0.1471535476966075,0.04160053572778111,0.05113165189294833,0.1471535476966075,0.04160053572778111
100,80,0.05,0.4,1.0,78,call,22.891704849399623,0.06827589836230533,0.06144008308183402,22.852680059359084,0.0033679907020881545,1.045232906517403,22.891704849399623,0.06827589836230533,21.80092635560021,410.95387384683477,0.051792790996842086,0.0,0.0,22.998987278883668,0.00010729092173278332,22.928692287609955,4.166970029473305e-06,-0.03902479004053916,0.10728242948404443,0.0369874382103319,0.03902479004053916,0.10728242948404443,0.0369874382103319,0.03902479004053916,0.1463072195245836,0.07601222825087106,0.03902479004053916,0.1463072195245836,0.07601222825087106
100,80,0.05,0.4,1.0,126,call,22.848710236693464,0.06810398806967655,0.09966737509239465,22.821732661842727,0.003277227397650004,1.0443835366947591,22.848710236693453,0.06810398806967655,21.773375308811822,431.8490164292985,0.08304404106456786,1.0658141036401503e-14,0.0,22.972173267958695,0.00021349999587982893,22.928692287609955,4.58303838968277e-06,-0.026977574850736374,0.1234630312652314,0.07998205091649169,0.026977574850736374,0.1234630312652314,0.07998205091649169,0.026977574850736374,0.15044060611596777,0.10695962576722806,0.026977574850736374,0.15044060611596777,0.10695962576722806
100,80,0.05,0.4,1.0,180,call,22.8369034398779,0.0681174685899192,0.15196187503170222,22.812869470551874,0.003360149361791666,1.045606685789297,22.836903439877904,0.0681174685899192,21.759978901116483,410.9602671920322,0.13681133394129574,-3.552713678800501e-15,0.0,22.95911699431777,0.00021845800802111626,22.928692287609955,4.542060196399689e-06,-0.02403396932602675,0.12221355443987036,0.09178884773205453,0.02403396932602675,0.12221355443987036,0.09178884773205453,0.02403396932602675,0.14624752376589711,0.11582281705808128,0.02403396932602675,0.14624752376589711,0.11582281705808128
100,80,0.05,0.4,1.0,252,call,22.8228941865726,0.06825383938274414,0.2131715000141412,22.80787576825751,0.0034316896951245832,1.0465614811548953,22.822894186572597,0.06825383938274414,21.751060643591092,395.5834839943349,0.1949402920436114,3.552713678800501e-15,0.0,22.950418504108207,0.0004045419627800584,22.928692287609955,5.041947588324547e-06,-0.015018418315090543,0.127524317535606,0.10579810103735454,0.015018418315090543,0.127524317535606,0.10579810103735454,0.015018418315090543,0.14254273585069654,0.12081651935244508,0.015018418315090543,0.14254273585069654,0.12081651935244508
100,80,0.05,0.5,1.0,4,call,25.9864783887207,0.0995795842505065,0.0036719999043270946,25.86876417776922,0.00637399957962491,1.0518579402275212,25.9864783887207,0.0995795842505065,24.39624145916,244.07121129017574,0.0047861660132184625,0.0,0.0,26.047118555307637,1.9000028260052204e-05,24.226833289033046,4.249974153935909e-06,-0.11771421095147971,0.06064016658693916,-1.7596450996876527,0.11771421095147971,0.06064016658693916,1.7596450996876527,0.11771421095147971,0.17835437753841887,-1.641930888736173,0.11771421095147971,0.17835437753841887,1.641930888736173
100,80,0.05,0.5,1.0,6,call,25.183992960034217,0.0936572558194838,0.004929249989800155,25.230179189003845,0.0059540153029249455,1.0570426995861637,25.183992960034207,0.09365725581948378,23.710145855870593,247.43604444039738,0.005641250056214631,1.0658141036401503e-14,1.3877787807814457e-17,25.43182606956927,1.9208993762731552e-05,24.226833289033046,3.1670788303017616e-06,0.04618622896962776,0.24783310953505122,-0.9571596710011718,0.04618622896962776,0.24783310953505122,0.9571596710011718,-0.04618622896962776,0.20164688056542346,-1.0033458999707996,0.04618622896962776,0.20164688056542346,1.0033458999707996
100,80,0.05,0.5,1.0,8,call,24.882944703929628,0.09108551806159573,0.005972125101834536,24.913778911682783,0.005804260486866034,1.0591857146595383,24.882944703929628,0.09108551806159575,23.37808057647831,246.26623802448748,0.006930749979801476,0.0,-1.3877787807814457e-17,25.12712806310037,1.7458107322454453e-05,24.226833289033046,2.8329668566584587e-06,0.030834207753155596,0.24418335917074074,-0.6561114148965821,0.030834207753155596,0.24418335917074074,0.6561114148965821,-0.030834207753155596,0.21334915141758515,-0.6869456226497377,0.030834207753155596,0.21334915141758515,0.6869456226497377
100,80,0.05,0.5,1.0,12,call,24.620049861075948,0.08862918059107386,0.009019582998007536,24.599200244558915,0.005568543447839147,1.0613532435774138,24.620049861075948,0.08862918059107386,23.053560592019952,253.32044551640587,0.008770624990575016,0.0,0.0,24.82460941191706,2.391706220805645e-05,24.226833289033046,3.0830269679427147e-06,-0.020849616517033098,0.2045595508411111,-0.3932165720429026,0.020849616517033098,0.2045595508411111,0.3932165720429026,0.020849616517033098,0.2254091673581442,-0.3723669555258695,0.020849616517033098,0.2254091673581442,0.3723669555258695
100,80,0.05,0.5,1.0,18,call,24.354444734731963,0.08673777159648194,0.017171874991618097,24.38486647473514,0.005428059921569169,1.0630662073669008,24.35444473473196,0.08673777159648194,22.841503451625176,255.3449388409434,0.012796625029295683,3.552713678800501e-15,0.0,24.62422780732625,2.1666986867785454e-05,24.226833289033046,2.9579969123005867e-06,0.030421740003177433,0.26978307259428647,-0.1276114456989177,0.030421740003177433,0.26978307259428647,0.1276114456989177,-0.030421740003177433,0.23936133259110903,-0.15803318570209512,0.030421740003177433,0.23936133259110903,0.15803318570209512
100,80,0.05,0.5,1.0,26,call,24.299003726183884,0.08591920937542319,0.021013582940213382,24.250213641115938,0.005347888424292571,1.06350302137615,24.299003726183894,0.08591920937542319,22.712746083895546,258.11655998805406,0.02159012493211776,-1.0658141036401503e-14,0.0,24.501460602583713,2.2999942302703857e-05,24.226833289033046,3.4580007195472717e-06,-0.04879008506794591,0.2024568763998289,-0.07217043715083804,0.04879008506794591,0.2024568763998289,0.07217043715083804,0.04879008506794591,0.2512469614677748,-0.02338035208289213,0.04879008506794591,0.2512469614677748,0.02338035208289213
100,80,0.05,0.5,1.0,36,call,24.261319208279524,0.08527317427601108,0.030017124954611063,24.178087926564203,0.005361413263783714,1.0649152265931852,24.261319208279524,0.08527317427601108,22.632954752236547,252.96840982620384,0.024891790933907032,0.0,0.0,24.42494926257993,3.2957992516458035e-05,24.226833289033046,4.292000085115433e-06,-0.0832312817153209,0.16363005430040545,-0.03448591924647815,0.0832312817153209,0.16363005430040545,0.03448591924647815,0.0832312817153209,0.24686133601572635,0.04874536246884276,0.0832312817153209,0.24686133601572635,0.04874536246884276
100,80,0.05,0.5,1.0,52,call,24.157875842409002,0.08462821206736645,0.040868125041015446,24.10875518100198,0.00527240250633895,1.0648146897296915,24.157875842409013,0.08462821206736647,22.56950288441607,257.63995564983645,0.033200499950908124,-1.0658141036401503e-14,-1.3877787807814457e-17,24.363863818725488,3.687501884996891e-05,24.226833289033046,4.375004209578037e-06,-0.04912066140702365,0.2059879763164858,0.06895744662404368,0.04912066140702365,0.2059879763164858,0.06895744662404368,0.04912066140702365,0.25510863772350945,0.11807810803106733,0.04912066140702365,0.25510863772350945,0.11807810803106733
100,80,0.05,0.5,1.0,78,call,24.105027197243455,0.08434666393577261,0.06001770799048245,24.064515485684883,0.005313197576847804,1.0658294378137838,24.10502719724345,0.08434666393577261,22.522137825227503,252.01354787565265,0.05077399988658726,3.552713678800501e-15,0.0,24.318123031794634,9.63329803198576e-05,24.226833289033046,4.541943781077862e-06,-0.04051171155857247,0.2130958345511793,0.12180609178959045,0.04051171155857247,0.2130958345511793,0.12180609178959045,0.04051171155857247,0.2536075461097518,0.16231780334816293,0.04051171155857247,0.2536075461097518,0.16231780334816293
100,80,0.05,0.5,1.0,126,call,24.049751281291112,0.08409184545212024,0.09872041700873524,24.020813714562827,0.005132463947096158,1.0644654243701501,24.04975128129111,0.08409184545212024,22.48617961477883,268.44539122074076,0.08393195795360953,3.552713678800501e-15,0.0,24.283315610676777,0.000171625055372715,24.226833289033046,3.7921126931905746e-06,-0.028937566728284736,0.23356432938566485,0.17708200774193372,0.028937566728284736,0.23356432938566485,0.17708200774193372,0.028937566728284736,0.2625018961139496,0.20601957447021846,0.028937566728284736,0.2625018961139496,0.20601957447021846
100,80,0.05,0.5,1.0,180,call,24.04154440230824,0.08418376168388689,0.14194754208438098,24.01221194680756,0.005289981908639437,1.0664075023259383,24.04154440230824,0.08418376168388692,22.468690729780104,253.24931674614945,0.13100183301139623,0.0,-2.7755575615628914e-17,24.266360500320076,0.0002180000301450491,24.226833289033046,4.583969712257385e-06,-0.02933245550067909,0.22481609801183566,0.18528888672480548,0.02933245550067909,0.22481609801183566,0.18528888672480548,0.02933245550067909,0.25414855351251475,0.21462134222548457,0.02933245550067909,0.25414855351251475,0.21462134222548457
100,80,0.05,0.5,1.0,252,call,24.031528530096757,0.08442691452352441,0.20914616691879928,24.005551042117634,0.005430748131256047,1.0679694487239444,24.031528530096757,0.0844269145235244,22.457046344767484,241.68100192784365,0.19427641690708697,0.0,1.3877787807814457e-17,24.255062039860512,0.0003316249931231141,24.226833289033046,4.166038706898689e-06,-0.025977487979123026,0.22353350976375452,0.19530475893628818,0.025977487979123026,0.22353350976375452,0.19530475893628818,0.025977487979123026,0.24951099774287755,0.2212822469154112,0.025977487979123026,0.24951099774287755,0.2212822469154112
100,80,0.05,0.6,1.0,4,call,27.844905028415752,0.12068406273503521,0.0035886670229956508,27.68311776479662,0.009612963954239159,1.07006963660786,27.844905028415752,0.12068406273503521,25.642937884233323,157.61052518822993,0.0045538750709965825,0.0,0.0,27.956949061814097,1.5249941498041153e-05,25.748326141961815,2.9581133276224136e-06,-0.1617872636191322,0.11204403339834457,-2.096578886453937,0.1617872636191322,0.11204403339834457,2.096578886453937,0.1617872636191322,0.27383129701747677,-1.9347916228348048,0.1617872636191322,0.27383129701747677,1.9347916228348048
100,80,0.05,0.6,1.0,6,call,26.86467031826523,0.11298676280377433,0.004599332925863564,26.90573101202218,0.008931323071558708,1.0771738822683679,26.86467031826523,0.1129867628037743,24.804588316019732,160.03815388647942,0.005955499946139753,0.0,2.7755575615628914e-17,27.214385204365183,1.5459023416042328e-05,25.748326141961815,2.334010787308216e-06,0.04106069375695043,0.34971488609995305,-1.1163441763034143,0.04106069375695043,0.34971488609995305,1.1163441763034143,-0.04106069375695043,0.3086541923430026,-1.1574048700603647,0.04106069375695043,0.3086541923430026,1.1574048700603647
100,80,0.05,0.6,1.0,8,call,26.48236971326873,0.1097979512560569,0.0056642499985173345,26.51849928617012,0.008698036827484743,1.0801684166958836,26.48236971326873,0.1097979512560569,24.39862255531084,159.34776956672306,0.0065387089271098375,0.0,0.0,26.845257768946617,1.5333062037825584e-05,25.748326141961815,2.583954483270645e-06,0.03612957290138752,0.3628880556778853,-0.7340435713069162,0.03612957290138752,0.3628880556778853,0.7340435713069162,-0.03612957290138752,0.32675848277649777,-0.7701731442083037,0.03612957290138752,0.32675848277649777,0.7701731442083037
100,80,0.05,0.6,1.0,12,call,26.151775795619496,0.10669146832852956,0.010024958057329059,26.131439013374276,0.008289486460085592,1.0829118464471577,26.151775795619493,0.10669146832852956,24.001613694605346,165.6548406918407,0.00925154099240899,3.552713678800501e-15,0.0,26.47776377146823,1.89170241355896e-05,25.748326141961815,2.834014594554901e-06,-0.020336782245220064,0.32598797584873296,-0.40344965365768104,0.020336782245220064,0.32598797584873296,0.40344965365768104,0.020336782245220064,0.346324758093953,-0.383112871412461,0.020336782245220064,0.346324758093953,0.383112871412461
100,80,0.05,0.6,1.0,18,call,25.819287651138605,0.1043347923984846,0.014136207988485694,25.86629195374868,0.008062195692526473,1.0854373456211543,25.819287651138605,0.1043347923984846,23.741988728776427,167.47563820829026,0.012189250090159476,0.0,0.0,26.233753634379593,2.0125065930187702e-05,25.748326141961815,3.0410010367631912e-06,0.04700430261007327,0.41446598324098716,-0.07096150917679012,0.04700430261007327,0.41446598324098716,0.07096150917679012,-0.04700430261007327,0.3674616806309139,-0.11796581178686338,0.04700430261007327,0.3674616806309139,0.11796581178686338
100,80,0.05,0.6,1.0,26,call,25.758285888910148,0.1031892455083214,0.021485541947185993,25.697142580306007,0.007915587230158273,1.085722487554075,25.758285888910148,0.1031892455083214,23.584252410060067,169.94273197655482,0.020357957924716175,0.0,0.0,26.084011126096673,2.437504008412361e-05,25.748326141961815,2.8330832719802856e-06,-0.061143308604140856,0.3257252371865249,-0.009959746948332793,0.061143308604140856,0.3257252371865249,0.009959746948332793,0.061143308604140856,0.38686854579066576,0.05118356165580806,0.061143308604140856,0.38686854579066576,0.05118356165580806
100,80,0.05,0.6,1.0,36,call,25.697623450520105,0.10247196760968454,0.028665959020145237,25.61129740604682,0.007947131429391385,1.087793940332608,25.697623450520094,0.10247196760968452,23.486460900377963,166.26060629374663,0.02557475003413856,1.0658141036401503e-14,1.3877787807814457e-17,25.990590240218523,3.641704097390175e-05,25.748326141961815,4.667090252041817e-06,-0.08632604447328518,0.2929667896984185,0.05070269144171036,0.08632604447328518,0.2929667896984185,0.05070269144171036,0.08632604447328518,0.3792928341717037,0.13702873591499554,0.08632604447328518,0.3792928341717037,0.13702873591499554
100,80,0.05,0.6,1.0,52,call,25.567110201352268,0.10163093815118958,0.03869083395693451,25.524103229168965,0.007810673799232954,1.0876253418540924,25.567110201352275,0.10163093815118959,23.408670056317412,169.30698192145613,0.03300483396742493,-7.105427357601002e-15,-1.3877787807814457e-17,25.915949145564184,3.529200330376625e-05,25.748326141961815,5.415990017354488e-06,-0.04300697218330285,0.3488389442119164,0.1812159406095475,0.04300697218330285,0.3488389442119164,0.1812159406095475,0.04300697218330285,0.39184591639521926,0.22422291279285034,0.04300697218330285,0.39184591639521926,0.22422291279285034
100,80,0.05,0.6,1.0,78,call,25.506881960877386,0.10131382010886432,0.05997895810287446,25.471337812419076,0.007883458679501257,1.0890619115355709,25.50688196087738,0.10131382010886432,23.35058616912705,165.15958798559646,0.05120283295400441,7.105427357601002e-15,0.0,25.860025135704806,0.00015720899682492018,25.748326141961815,3.875000402331352e-06,-0.03554414845831033,0.3531431748274194,0.24144418108442878,0.03554414845831033,0.3531431748274194,0.24144418108442878,0.03554414845831033,0.38868732328572975,0.2769883295427391,0.03554414845831033,0.38868732328572975,0.2769883295427391
100,80,0.05,0.6,1.0,126,call,25.447597706212214,0.10089921219573991,0.10122883401345462,25.41019483640489,0.007545026264990766,1.0870485880803196,25.44759770621221,0.10089921219573991,23.306481479550897,178.83562582299393,0.08513549994677305,3.552713678800501e-15,0.0,25.81744951869838,0.00014337501488626003,25.748326141961815,4.749977961182594e-06,-0.037402869807323214,0.3698518124861643,0.3007284357496012,0.037402869807323214,0.3698518124861643,0.3007284357496012,0.037402869807323214,0.4072546822934875,0.3381313055569244,0.037402869807323214,0.4072546822934875,0.3381313055569244
100,80,0.05,0.6,1.0,180,call,25.441447471264368,0.1011534887121717,0.1418943750904873,25.404609587832734,0.007823192753290412,1.089940814524747,25.441447471264368,0.1011534887121717,23.285027508972867,167.18359897586268,0.1319546669255942,0.0,0.0,25.796704403628635,0.00021591701079159975,25.748326141961815,3.915978595614433e-06,-0.036837883431633855,0.3552569323642665,0.3068786706974471,0.036837883431633855,0.3552569323642665,0.3068786706974471,0.036837883431633855,0.39209481579590033,0.343716554129081,0.036837883431633855,0.39209481579590033,0.343716554129081
100,80,0.05,0.6,1.0,252,call,25.44202020187235,0.10154779195864949,0.1993820839561522,25.400061435611704,0.008087035633988745,1.0921790125872157,25.442020201872346,0.10154779195864949,23.270742029955453,157.6747879873309,0.18725545902270824,3.552713678800501e-15,0.0,25.782878174079773,0.000350333983078599,25.748326141961815,4.166038706898689e-06,-0.04195876626064532,0.34085797220742364,0.3063059400894659,0.04195876626064532,0.34085797220742364,0.3063059400894659,0.04195876626064532,0.38281673846806896,0.3482647063501112,0.04195876626064532,0.38281673846806896,0.3482647063501112
100,90,0.05,0.1,1.0,4,call,12.609610901680524,0.021101175814572007,0.003473083022981882,12.5942953963251,0.00026879760491741036,1.0063733146068163,12.609610901680524,0.021101175814572007,12.510755685190375,6162.57932684014,0.004406249965541065,0.0,0.0,12.596668786538158,1.4625024050474167e-05,11.95332888647112,3.125052899122238e-06,-0.015315505355424364,-0.012942115142365651,-0.6562820152094044,0.015315505355424364,0.012942115142365651,0.6562820152094044,0.015315505355424364,0.0023733902130587126,-0.6409665098539801,0.015315505355424364,0.0023733902130587126,0.6409665098539801
100,90,0.05,0.1,1.0,6,call,12.357680639118986,0.019987010778682087,0.004370292066596448,12.377959196550702,0.0002576931675745249,1.0070801704082242,12.357680639118978,0.019987010778682087,12.291110259477351,6015.751465594376,0.0055487919598817825,7.105427357601002e-15,0.0,12.380182498087128,1.4082994312047958e-05,11.95332888647112,2.4170149117708206e-06,0.020278557431716138,0.02250185896814294,-0.40435175264786594,0.020278557431716138,0.02250185896814294,0.40435175264786594,-0.020278557431716138,0.0022233015364268027,-0.4246303100795821,0.020278557431716138,0.0022233015364268027,0.4246303100795821
100,90,0.05,0.1,1.0,8,call,12.26327805914326,0.019408870374475595,0.005603249999694526,12.270544074220119,0.00025349998282196966,1.0073798836417687,12.26327805914326,0.019408870374475595,12.182539233459075,5861.9842950837865,0.006526916986331344,0.0,0.0,12.272703028157549,1.4791032299399376e-05,11.95332888647112,2.249958924949169e-06,0.007266015076858423,0.009424969014288465,-0.30994917267214106,0.007266015076858423,0.009424969014288465,0.30994917267214106,-0.007266015076858423,0.0021589539374300415,-0.3172151877489995,0.007266015076858423,0.0021589539374300415,0.3172151877489995
100,90,0.05,0.1,1.0,12,call,12.17525260187914,0.01884313029567304,0.00978600000962615,12.163602657472486,0.00024793138289479146,1.007839574747689,12.175252601879137,0.01884313029567304,12.074805647583386,5776.211632031718,0.008843084098771214,3.552713678800501e-15,0.0,12.165734889294885,1.7542042769491673e-05,11.95332888647112,2.749962732195854e-06,-0.011649944406654456,-0.009517712584255378,-0.22192371540802114,0.011649944406654456,0.009517712584255378,0.22192371540802114,0.011649944406654456,0.0021322318223990777,-0.21027377100136668,0.011649944406654456,0.0021322318223990777,0.21027377100136668
100,90,0.05,0.1,1.0,18,call,12.098087230422026,0.018449550695605773,0.014280415954999626,12.0921831610424,0.00024388616609627043,1.008070139889302,12.098087230422022,0.018449550695605766,12.00344855331242,5722.650923500649,0.013323749997653067,3.552713678800501e-15,6.938893903907228e-18,12.094706736425788,1.9707949832081795e-05,11.95332888647112,2.750079147517681e-06,-0.00590406937962662,-0.0033804939962376324,-0.14475834395090637,0.00590406937962662,0.0033804939962376324,0.14475834395090637,0.00590406937962662,0.0025235753833889873,-0.13885427457127975,0.00590406937962662,0.0025235753833889873,0.13885427457127975
