S0,K,moneyness,log_moneyness,r,T,sigma,sigma2,n,inv_n,option_type,cv_mc_price,cv_mc_se,tw_price,tw_residual,tw_abs_residual,tw_rel_residual
100,130,1.3,0.26236426446749106,0.05,0.25,0.4,0.16000000000000003,12,0.08333333333333333,call,0.10714304099121262,0.00027006105121900944,0.09544082998854916,-0.011702211002663457,0.011702211002663457,-0.10922044861152688
100,130,1.3,0.26236426446749106,0.05,0.25,0.4,0.16000000000000003,26,0.038461538461538464,call,0.08748072181911988,0.00025410282547811016,0.07622963201822704,-0.011251089800892844,0.011251089800892844,-0.1286122195488537
100,130,1.3,0.26236426446749106,0.05,0.25,0.4,0.16000000000000003,52,0.019230769230769232,call,0.07995855514679594,0.0002481114256792591,0.06883285756425049,-0.011125697582545446,0.011125697582545446,-0.13914330445466122
100,130,1.3,0.26236426446749106,0.05,0.25,0.4,0.16000000000000003,126,0.007936507936507936,call,0.07541562299799096,0.00023974692750869297,0.06471610936051966,-0.010699513637471292,0.010699513637471292,-0.14187396738413635
100,130,1.3,0.26236426446749106,0.05,0.25,0.6,0.36,12,0.08333333333333333,call,0.8431543512552004,0.0008777644405375326,0.7932845385588685,-0.04986981269633195,0.04986981269633195,-0.05914671806187202
100,130,1.3,0.26236426446749106,0.05,0.25,0.6,0.36,26,0.038461538461538464,call,0.7465311818154701,0.0008584518068881891,0.694175896002685,-0.052355285812785035,0.052355285812785035,-0.07013141190628308
100,130,1.3,0.26236426446749106,0.05,0.25,0.6,0.36,52,0.019230769230769232,call,0.7074075067329286,0.0008292890084625652,0.6536041346236168,-0.05380337210931185,0.05380337210931185,-0.07605711219802554
100,130,1.3,0.26236426446749106,0.05,0.25,0.6,0.36,126,0.007936507936507936,call,0.6843672151216474,0.0008085791946768384,0.6303193950208238,-0.05404782010082365,0.05404782010082365,-0.07897488206125794
100,70,0.7,-0.35667494393873245,0.05,0.5,0.1,0.010000000000000002,12,0.08333333333333333,call,30.591591173547254,8.76493489034288e-05,30.591569131845443,-2.2041701811303938e-05,2.2041701811303938e-05,-7.205150489316011e-07
100,70,0.7,-0.35667494393873245,0.05,0.5,0.1,0.010000000000000002,26,0.038461538461538464,call,30.53613176740498,8.716003016553012e-05,30.536146592217715,1.4824812733849058e-05,1.4824812733849058e-05,4.85484305830558e-07
100,70,0.7,-0.35667494393873245,0.05,0.5,0.1,0.010000000000000002,52,0.019230769230769232,call,30.512492794066286,8.689381775071432e-05,30.512400416170735,-9.237789555172071e-05,9.237789555172071e-05,-3.0275433795329003e-06
100,70,0.7,-0.35667494393873245,0.05,0.5,0.1,0.010000000000000002,126,0.007936507936507936,call,30.49833766541308,8.598138101607175e-05,30.498456022639523,0.00011835722644448765,0.00011835722644448765,3.880776314530472e-06
100,70,0.7,-0.35667494393873245,0.05,0.5,0.2,0.04000000000000001,12,0.08333333333333333,call,30.592145965702073,0.0003449881190903283,30.591585224555555,-0.0005607411465184953,0.0005607411465184953,-1.832957868163815e-05
100,70,0.7,-0.35667494393873245,0.05,0.5,0.2,0.04000000000000001,26,0.038461538461538464,call,30.536032133136924,0.0003403617463322042,30.536154993184724,0.00012286004779937798,0.00012286004779937798,4.023445065282512e-06
100,70,0.7,-0.35667494393873245,0.05,0.5,0.2,0.04000000000000001,52,0.019230769230769232,call,30.512655341553764,0.00033852056466202014,30.51240665701343,-0.0002486845403346649,0.0002486845403346649,-8.150209726126097e-06
100,70,0.7,-0.35667494393873245,0.05,0.5,0.2,0.04000000000000001,126,0.007936507936507936,call,30.49822393710762,0.0003383044363690951,30.49846123445981,0.00023729735218935843,0.00023729735218935843,7.780694137425995e-06
100,70,0.7,-0.35667494393873245,0.05,0.5,0.3,0.09,12,0.08333333333333333,call,30.596981709192804,0.0007673650169898902,30.59886053319417,0.0018788240013662971,0.0018788240013662971,6.140553402369777e-05
100,70,0.7,-0.35667494393873245,0.05,0.5,0.3,0.09,26,0.038461538461538464,call,30.53953632711278,0.0007620113674319187,30.54139129620169,0.0018549690889102521,0.0018549690889102521,6.0739923129200355e-05
100,70,0.7,-0.35667494393873245,0.05,0.5,0.3,0.09,52,0.019230769230769232,call,30.515064894508,0.0007592656638823485,30.51691446966288,0.00184957515487838,0.00184957515487838,6.061187027694181e-05
100,70,0.7,-0.35667494393873245,0.05,0.5,0.3,0.09,126,0.007936507936507936,call,30.50189373265818,0.0007527927286253108,30.502578417198983,0.0006846845408041702,0.0006846845408041702,2.244727972647426e-05
100,70,0.7,-0.35667494393873245,0.05,0.5,0.4,0.16000000000000003,12,0.08333333333333333,call,30.65753442330033,0.001318054377299655,30.678485813987283,0.020951390686953175,0.020951390686953175,0.0006834010327663436
100,70,0.7,-0.35667494393873245,0.05,0.5,0.4,0.16000000000000003,26,0.038461538461538464,call,30.58788710176478,0.0013069473275893059,30.606322305166362,0.018435203401580225,0.018435203401580225,0.0006026962025931042
100,70,0.7,-0.35667494393873245,0.05,0.5,0.4,0.16000000000000003,52,0.019230769230769232,call,30.560229999089195,0.001322190155789585,30.576086384985928,0.01585638589673266,0.01585638589673266,0.0005188568900562999
100,70,0.7,-0.35667494393873245,0.05,0.5,0.4,0.16000000000000003,126,0.007936507936507936,call,30.5412386141709,0.0013150675036985074,30.558517541412893,0.017278927241992648,0.017278927241992648,0.0005657572523589582
100,70,0.7,-0.35667494393873245,0.05,0.5,0.6,0.36,12,0.08333333333333333,call,31.24721744326572,0.0028886788575081404,31.361541156215146,0.11432371294942811,0.11432371294942811,0.003658684590299951
100,70,0.7,-0.35667494393873245,0.05,0.5,0.6,0.36,26,0.038461538461538464,call,31.100222526613344,0.002885446588348918,31.214616425856445,0.11439389924310106,0.11439389924310106,0.0036782341073351146
100,70,0.7,-0.35667494393873245,0.05,0.5,0.6,0.36,52,0.019230769230769232,call,31.03474210027501,0.002868846571121319,31.15326659143753,0.11852449116251762,0.11852449116251762,0.003819090578538023
100,70,0.7,-0.35667494393873245,0.05,0.5,0.6,0.36,126,0.007936507936507936,call,31.002354270409523,0.00286420258611161,31.117698402884102,0.1153441324745792,0.1153441324745792,0.0037204959168107583
100,80,0.8,-0.2231435513142097,0.05,0.5,0.1,0.010000000000000002,12,0.08333333333333333,call,20.83838586240991,8.768000544217681e-05,20.838470028949985,8.416654007348257e-05,8.416654007348257e-05,4.039014376123511e-06
100,80,0.8,-0.2231435513142097,0.05,0.5,0.1,0.010000000000000002,26,0.038461538461538464,call,20.78306649031091,8.685057128523129e-05,20.7830474784285,-1.9011882411490433e-05,1.9011882411490433e-05,-9.147775387406758e-07
100,80,0.8,-0.2231435513142097,0.05,0.5,0.1,0.010000000000000002,52,0.019230769230769232,call,20.759392603589855,8.672327819743842e-05,20.759301300024323,-9.130356553299634e-05,9.130356553299634e-05,-4.398180971692183e-06
100,80,0.8,-0.2231435513142097,0.05,0.5,0.1,0.010000000000000002,126,0.007936507936507936,call,20.74544742338837,8.658524284225816e-05,20.74535690550305,-9.051788531877492e-05,9.051788531877492e-05,-4.363265032149909e-06
100,80,0.8,-0.2231435513142097,0.05,0.5,0.2,0.04000000000000001,12,0.08333333333333333,call,20.844709800284903,0.0003347346793559654,20.846063221285092,0.0013534210001893143,0.0013534210001893143,6.492875233843821e-05
100,80,0.8,-0.2231435513142097,0.05,0.5,0.2,0.04000000000000001,26,0.038461538461538464,call,20.78722739715122,0.0003339260733530183,20.788662494612083,0.0014350974608632328,0.0014350974608632328,6.903746389284727e-05
100,80,0.8,-0.2231435513142097,0.05,0.5,0.2,0.04000000000000001,52,0.019230769230769232,call,20.762815656843774,0.0003320439328839918,20.764195904605277,0.0013802477615030284,0.0013802477615030284,6.647690680854624e-05
100,80,0.8,-0.2231435513142097,0.05,0.5,0.2,0.04000000000000001,126,0.007936507936507936,call,20.748596488085287,0.0003304285405466259,20.7498614909128,0.001265002827512518,0.001265002827512518,6.096811551754528e-05
100,80,0.8,-0.2231435513142097,0.05,0.5,0.3,0.09,12,0.08333333333333333,call,20.97864321449111,0.0007151470566550602,20.997409956153085,0.018766741661973896,0.018766741661973896,0.0008945641274365478
100,80,0.8,-0.2231435513142097,0.05,0.5,0.3,0.09,26,0.038461538461538464,call,20.898939900157558,0.000702417571842788,20.91721846497632,0.01827856481876111,0.01827856481876111,0.0008746168421022786
100,80,0.8,-0.2231435513142097,0.05,0.5,0.3,0.09,52,0.019230769230769232,call,20.866971309897206,0.0007109166627411341,20.883573086941247,0.0166017770440412,0.0166017770440412,0.0007956007030194639
100,80,0.8,-0.2231435513142097,0.05,0.5,0.3,0.09,126,0.007936507936507936,call,20.84669578453463,0.0007055313700647922,20.864015141275363,0.017319356740731706,0.017319356740731706,0.0008307962527845912
100,80,0.8,-0.2231435513142097,0.05,0.5,0.4,0.16000000000000003,12,0.08333333333333333,call,21.40084259504893,0.001212286795730577,21.454315891797243,0.053473296748315136,0.053473296748315136,0.002498653803504267
100,80,0.8,-0.2231435513142097,0.05,0.5,0.4,0.16000000000000003,26,0.038461538461538464,call,21.273809248248995,0.0011911716236159054,21.32935251437534,0.05554326612634597,0.05554326612634597,0.002610875442108123
100,80,0.8,-0.2231435513142097,0.05,0.5,0.4,0.16000000000000003,52,0.019230769230769232,call,21.22075858807944,0.0012012506263719032,21.276903751553554,0.05614516347411325,0.05614516347411325,0.002645766089891445
100,80,0.8,-0.2231435513142097,0.05,0.5,0.4,0.16000000000000003,126,0.007936507936507936,call,21.189893837254854,0.001201361780830406,21.24641812137108,0.05652428411622523,0.05652428411622523,0.002667511434948649
100,80,0.8,-0.2231435513142097,0.05,0.5,0.6,0.36,12,0.08333333333333333,call,22.981736125478037,0.002723846876277105,23.13798504430108,0.15624891882304226,0.15624891882304226,0.006798830078369119
100,80,0.8,-0.2231435513142097,0.05,0.5,0.6,0.36,26,0.038461538461538464,call,22.73471154059436,0.0026456808369499573,22.90512913970031,0.17041759910594934,0.17041759910594934,0.0074959208873909495
100,80,0.8,-0.2231435513142097,0.05,0.5,0.6,0.36,52,0.019230769230769232,call,22.635224903675443,0.002634040444310778,22.80645139724381,0.1712264935683656,0.1712264935683656,0.0075646031482798455
100,80,0.8,-0.2231435513142097,0.05,0.5,0.6,0.36,126,0.007936507936507936,call,22.572403946259627,0.002655174103635748,22.748824668154437,0.17642072189481084,0.17642072189481084,0.007815770190664373
100,90,0.9,-0.10536051565782628,0.05,0.5,0.1,0.010000000000000002,12,0.08333333333333333,call,11.08878247042546,8.618758359050689e-05,11.089208124459129,0.00042565403366801036,0.00042565403366801036,3.838600268363625e-05
100,90,0.9,-0.10536051565782628,0.05,0.5,0.1,0.010000000000000002,26,0.038461538461538464,call,11.032662610427087,8.531338887357099e-05,11.03284139356599,0.0001787831389030714,0.0001787831389030714,1.6204894975588356e-05
100,90,0.9,-0.10536051565782628,0.05,0.5,0.1,0.010000000000000002,52,0.019230769230769232,call,11.008430542773052,8.545748788176107e-05,11.008746707303851,0.0003161645307994121,0.0003161645307994121,2.872021852442641e-05
100,90,0.9,-0.10536051565782628,0.05,0.5,0.1,0.010000000000000002,126,0.007936507936507936,call,10.994345642006119,8.511319784478578e-05,10.994612360193,0.00026671818688228655,0.00026671818688228655,2.4259578111064275e-05
100,90,0.9,-0.10536051565782628,0.05,0.5,0.2,0.04000000000000001,12,0.08333333333333333,call,11.392232845708174,0.00029618331489260054,11.405179348764717,0.012946503056543435,0.012946503056543435,0.0011364324476058093
100,90,0.9,-0.10536051565782628,0.05,0.5,0.2,0.04000000000000001,26,0.038461538461538464,call,11.301929601220282,0.0002938012179899033,11.315253274419588,0.01332367319930583,0.01332367319930583,0.0011788848160819599
100,90,0.9,-0.10536051565782628,0.05,0.5,0.2,0.04000000000000001,52,0.019230769230769232,call,11.263895352026498,0.0002892932347488078,11.277216592895684,0.013321240869185402,0.013321240869185402,0.0011826495588658646
100,90,0.9,-0.10536051565782628,0.05,0.5,0.2,0.04000000000000001,126,0.007936507936507936,call,11.241134570956552,0.0002889951199138054,11.255022245941415,0.013887674984863096,0.013887674984863096,0.001235433567421597
100,90,0.9,-0.10536051565782628,0.05,0.5,0.3,0.09,12,0.08333333333333333,call,12.248322288928376,0.0006319801457062194,12.283958756774107,0.03563646784573038,0.03563646784573038,0.002909497889187913
100,90,0.9,-0.10536051565782628,0.05,0.5,0.3,0.09,26,0.038461538461538464,call,12.099790934707993,0.0006193071197307512,12.138614418115383,0.0388234834073895,0.0388234834073895,0.0032086077864391166
100,90,0.9,-0.10536051565782628,0.05,0.5,0.3,0.09,52,0.019230769230769232,call,12.037144000034491,0.0006080898275220433,12.07684316570791,0.03969916567341869,0.03969916567341869,0.0032980552258330496
100,90,0.9,-0.10536051565782628,0.05,0.5,0.3,0.09,126,0.007936507936507936,call,12.001265536934891,0.0006073384869562621,12.040716615782745,0.03945107884785415,0.03945107884785415,0.003287243226678068
100,90,0.9,-0.10536051565782628,0.05,0.5,0.4,0.16000000000000003,12,0.08333333333333333,call,13.409866915407937,0.0011020696505686337,13.475255046400227,0.06538813099228946,0.06538813099228946,0.004876120800062415
100,90,0.9,-0.10536051565782628,0.05,0.5,0.4,0.16000000000000003,26,0.038461538461538464,call,13.202705884502402,0.0010708718376548625,13.273502420789368,0.07079653628696647,0.07079653628696647,0.005362274741730697
100,90,0.9,-0.10536051565782628,0.05,0.5,0.4,0.16000000000000003,52,0.019230769230769232,call,13.117116592429792,0.0010735177645636916,13.187433322687156,0.07031673025736396,0.07031673025736396,0.0053606850074005945
100,90,0.9,-0.10536051565782628,0.05,0.5,0.4,0.16000000000000003,126,0.007936507936507936,call,13.064126959690636,0.0010598426210194644,13.13700142235466,0.0728744626640232,0.0728744626640232,0.005578211455604906
100,90,0.9,-0.10536051565782628,0.05,0.5,0.6,0.36,12,0.08333333333333333,call,16.113575897657125,0.0025335612246184035,16.269038976705477,0.15546307904835288,0.15546307904835288,0.009647956483138969
100,90,0.9,-0.10536051565782628,0.05,0.5,0.6,0.36,26,0.038461538461538464,call,15.796803114877736,0.0024787125067826,15.95981887016639,0.16301575528865442,0.16301575528865442,0.01031954086552633
100,90,0.9,-0.10536051565782628,0.05,0.5,0.6,0.36,52,0.019230769230769232,call,15.66105262937209,0.0024214199261786227,15.827423354138954,0.166370724766864,0.166370724766864,0.010623214716412994
100,90,0.9,-0.10536051565782628,0.05,0.5,0.6,0.36,126,0.007936507936507936,call,15.584678688932899,0.0024468714376093626,15.749705475403156,0.16502678647025704,0.16502678647025704,0.010589040028617788
100,100,1.0,0.0,0.05,0.5,0.1,0.010000000000000002,12,0.08333333333333333,call,2.4501514872115933,6.782054817642902e-05,2.4521409691522527,0.001989481940659399,0.001989481940659399,0.0008119832390133307
100,100,1.0,0.0,0.05,0.5,0.1,0.010000000000000002,26,0.038461538461538464,call,2.36416545291846,6.516587457682278e-05,2.366377476969864,0.0022120240514040823,0.0022120240514040823,0.0009356468891267463
100,100,1.0,0.0,0.05,0.5,0.1,0.010000000000000002,52,0.019230769230769232,call,2.327296272193151,6.407223558464215e-05,2.3295843099815676,0.0022880377884164638,0.0022880377884164638,0.0009831312909122259
100,100,1.0,0.0,0.05,0.5,0.1,0.010000000000000002,126,0.007936507936507936,call,2.3057141460754726,6.35496536079047e-05,2.3079643755828028,0.002250229507330115,0.002250229507330115,0.000975936028826558
100,100,1.0,0.0,0.05,0.5,0.2,0.04000000000000001,12,0.08333333333333333,call,4.109598901150005,0.0002493992459265248,4.116101386096473,0.006502484946467213,0.006502484946467213,0.0015822675406710852
100,100,1.0,0.0,0.05,0.5,0.2,0.04000000000000001,26,0.038461538461538464,call,3.9717725254615885,0.000240249321632132,3.978739399383142,0.006966873921553596,0.006966873921553596,0.0017540969118678127
100,100,1.0,0.0,0.05,0.5,0.2,0.04000000000000001,52,0.019230769230769232,call,3.913042898204135,0.00023481902496054997,3.919778657844348,0.0067357596402128905,0.0067357596402128905,0.0017213610521122124
100,100,1.0,0.0,0.05,0.5,0.2,0.04000000000000001,126,0.007936507936507936,call,3.87822022348289,0.0002314825660457883,3.885123665495941,0.006903442013050931,0.006903442013050931,0.0017800541524821399
100,100,1.0,0.0,0.05,0.5,0.3,0.09,12,0.08333333333333333,call,5.7925342426788795,0.0005532134664348814,5.809319872364679,0.01678562968579911,0.01678562968579911,0.002897804135903777
100,100,1.0,0.0,0.05,0.5,0.3,0.09,26,0.038461538461538464,call,5.602844961071316,0.0005353114119752543,5.619251343512526,0.016406382441210177,0.016406382441210177,0.0029282235284399383
100,100,1.0,0.0,0.05,0.5,0.3,0.09,52,0.019230769230769232,call,5.520572562817809,0.0005190243615303006,5.537648478415442,0.01707591559763344,0.01707591559763344,0.0030931421339596625
100,100,1.0,0.0,0.05,0.5,0.3,0.09,126,0.007936507936507936,call,5.472228092845475,0.0005190321807344079,5.4896798791418435,0.017451786296368788,0.017451786296368788,0.0031891554957633583
100,100,1.0,0.0,0.05,0.5,0.4,0.16000000000000003,12,0.08333333333333333,call,7.480606870113026,0.0010121250181214403,7.512612201511103,0.03200533139807682,0.03200533139807682,0.004278440500054409
100,100,1.0,0.0,0.05,0.5,0.4,0.16000000000000003,26,0.038461538461538464,call,7.236509592743685,0.0009608487580895901,7.269900870833522,0.03339127808983733,0.03339127808983733,0.0046142795310214185
100,100,1.0,0.0,0.05,0.5,0.4,0.16000000000000003,52,0.019230769230769232,call,7.130040038408976,0.0009400612367726056,7.165680593367995,0.03564055495901908,0.03564055495901908,0.004998647239991102
100,100,1.0,0.0,0.05,0.5,0.4,0.16000000000000003,126,0.007936507936507936,call,7.069973817361318,0.0009416389403552165,7.1044122277398,0.034438410378482054,0.034438410378482054,0.004871080327612201
100,100,1.0,0.0,0.05,0.5,0.6,0.36,12,0.08333333333333333,call,10.841706818144862,0.0023424937992276417,10.939921266917157,0.09821444877229446,0.09821444877229446,0.00905894712149208
100,100,1.0,0.0,0.05,0.5,0.6,0.36,26,0.038461538461538464,call,10.493793594213136,0.0023052185474161735,10.593369782380579,0.09957618816744329,0.09957618816744329,0.00948905534242213
100,100,1.0,0.0,0.05,0.5,0.6,0.36,52,0.019230769230769232,call,10.346743127056982,0.002262979779763734,10.44452154418192,0.09777841712493895,0.09777841712493895,0.009450163778517517
100,100,1.0,0.0,0.05,0.5,0.6,0.36,126,0.007936507936507936,call,10.259578960067495,0.0022543405252856232,10.357006758433789,0.09742779836629367,0.09742779836629367,0.00949627647932764
100,110,1.1,0.09531017980432493,0.05,0.5,0.1,0.010000000000000002,12,0.08333333333333333,call,0.05411040163445432,3.9168077272723215e-05,0.05222901662788123,-0.0018813850065730886,0.0018813850065730886,-0.03476937797066976
100,110,1.1,0.09531017980432493,0.05,0.5,0.1,0.010000000000000002,26,0.038461538461538464,call,0.04356164017955844,3.748685212652578e-05,0.041682803053879815,-0.0018788371256786285,0.0018788371256786285,-0.04313054141061208
100,110,1.1,0.09531017980432493,0.05,0.5,0.1,0.010000000000000002,52,0.019230769230769232,call,0.039426040425603326,3.652884184704755e-05,0.037620268210163975,-0.001805772215439351,0.001805772215439351,-0.045801510776788026
100,110,1.1,0.09531017980432493,0.05,0.5,0.1,0.010000000000000002,126,0.007936507936507936,call,0.037117944476270315,3.604148159444217e-05,0.03535886603295551,-0.0017590784433148057,0.0017590784433148057,-0.04739159099824058
100,110,1.1,0.09531017980432493,0.05,0.5,0.2,0.04000000000000001,12,0.08333333333333333,call,0.8494274077383644,0.00021044461571160305,0.8369708983821443,-0.012456509356220113,0.012456509356220113,-0.014664595517804264
100,110,1.1,0.09531017980432493,0.05,0.5,0.2,0.04000000000000001,26,0.038461538461538464,call,0.7698738660651622,0.00020294755585454878,0.7563030156431816,-0.013570850421980585,0.013570850421980585,-0.017627368612135676
100,110,1.1,0.09531017980432493,0.05,0.5,0.2,0.04000000000000001,52,0.019230769230769232,call,0.7360432532832751,0.0001985156260066467,0.7226173353506014,-0.013425917932673781,0.013425917932673781,-0.018240664353330677
100,110,1.1,0.09531017980432493,0.05,0.5,0.2,0.04000000000000001,126,0.007936507936507936,call,0.7174689734292631,0.00019806069743201634,0.7030906600394795,-0.01437831338978357,0.01437831338978357,-0.020040327766453807
100,110,1.1,0.09531017980432493,0.05,0.5,0.3,0.09,12,0.08333333333333333,call,2.193424009164088,0.0005064671208153579,2.174741584165012,-0.01868242499907602,0.01868242499907602,-0.0085174708223404
100,110,1.1,0.09531017980432493,0.05,0.5,0.3,0.09,26,0.038461538461538464,call,2.0435105665675177,0.00048064332746284563,2.02252645784789,-0.02098410871962786,0.02098410871962786,-0.010268656821713842
100,110,1.1,0.09531017980432493,0.05,0.5,0.3,0.09,52,0.019230769230769232,call,1.9800833538577796,0.00047226755932628625,1.9579825640475266,-0.022100789810252985,0.022100789810252985,-0.011161545177981626
100,110,1.1,0.09531017980432493,0.05,0.5,0.3,0.09,126,0.007936507936507936,call,1.9427095559223817,0.0004675149957773051,1.920278509213913,-0.022431046708468738,0.022431046708468738,-0.011546268787368306
100,110,1.1,0.09531017980432493,0.05,0.5,0.4,0.16000000000000003,12,0.08333333333333333,call,3.7398062957922362,0.0009218904124412269,3.7243489331465964,-0.015457362645639794,0.015457362645639794,-0.004133198733589844
100,110,1.1,0.09531017980432493,0.05,0.5,0.4,0.16000000000000003,26,0.038461538461538464,call,3.5266292077116645,0.0008959557961871318,3.5066691884221166,-0.019960019289547937,0.019960019289547937,-0.005659800935664416
100,110,1.1,0.09531017980432493,0.05,0.5,0.4,0.16000000000000003,52,0.019230769230769232,call,3.436245743482078,0.0008817339799916074,3.413854448651055,-0.02239129483102298,0.02239129483102298,-0.006516208822810511
100,110,1.1,0.09531017980432493,0.05,0.5,0.4,0.16000000000000003,126,0.007936507936507936,call,3.3840494676431354,0.0008707175196861652,3.359484556578146,-0.02456491106498948,0.02456491106498948,-0.007259028362282785
100,110,1.1,0.09531017980432493,0.05,0.5,0.6,0.36,12,0.08333333333333333,call,7.054915855532646,0.002288481580385429,7.073337524107209,0.018421668574562844,0.018421668574562844,0.002611181898096786
100,110,1.1,0.09531017980432493,0.05,0.5,0.6,0.36,26,0.038461538461538464,call,6.721946123048778,0.0021960651915499505,6.7353120373982724,0.01336591434949419,0.01336591434949419,0.0019883995058609604
100,110,1.1,0.09531017980432493,0.05,0.5,0.6,0.36,52,0.019230769230769232,call,6.5778913264791425,0.0021365924703867236,6.590581479128054,0.01269015264891138,0.01269015264891138,0.0019292128767508633
100,110,1.1,0.09531017980432493,0.05,0.5,0.6,0.36,126,0.007936507936507936,call,6.494763375111473,0.002132794252856481,6.505622194318647,0.010858819207173909,0.010858819207173909,0.0016719345386447635
100,120,1.2,0.1823215567939546,0.05,0.5,0.1,0.010000000000000002,12,0.08333333333333333,call,7.269321669292421e-05,4.458642120416369e-06,5.656193762135385e-05,-1.6131279071570362e-05,1.6131279071570362e-05,-0.22190900066664052
100,120,1.2,0.1823215567939546,0.05,0.5,0.1,0.010000000000000002,26,0.038461538461538464,call,3.9098562672756184e-05,2.005197239267293e-06,2.980095167105742e-05,-9.297611001698763e-06,9.297611001698763e-06,-0.23779930427410118
100,120,1.2,0.1823215567939546,0.05,0.5,0.1,0.010000000000000002,52,0.019230769230769232,call,5.5930321183375904e-05,3.258579124559532e-06,2.221893484044407e-05,-3.371138634293184e-05,3.371138634293184e-05,-0.6027390086390534
100,120,1.2,0.1823215567939546,0.05,0.5,0.1,0.010000000000000002,126,0.007936507936507936,call,4.6083374808941146e-05,2.88375489937349e-06,1.8593123893805984e-05,-2.7490250915135162e-05,2.7490250915135162e-05,-0.5965329368586407
100,120,1.2,0.1823215567939546,0.05,0.5,0.2,0.04000000000000001,12,0.08333333333333333,call,0.10038268232425522,0.0001433273338346149,0.09343719388195558,-0.006945488442299641,0.006945488442299641,-0.06919010611675416
100,120,1.2,0.1823215567939546,0.05,0.5,0.2,0.04000000000000001,26,0.038461538461538464,call,0.08219006574646671,0.00013893349431313336,0.07527430594861496,-0.0069157597978517504,0.0069157597978517504,-0.08414350000868631
100,120,1.2,0.1823215567939546,0.05,0.5,0.2,0.04000000000000001,52,0.019230769230769232,call,0.07516493948784045,0.00013775658859090033,0.06823676025944489,-0.006928179228395559,0.006928179228395559,-0.09217301677621043
100,120,1.2,0.1823215567939546,0.05,0.5,0.2,0.04000000000000001,126,0.007936507936507936,call,0.07125003919624863,0.00013798844881690705,0.0643076364501534,-0.0069424027460952276,0.0069424027460952276,-0.0974371779217316
100,120,1.2,0.1823215567939546,0.05,0.5,0.3,0.09,12,0.08333333333333333,call,0.6777508835100409,0.0004380038090592587,0.6508441607306947,-0.026906722779346137,0.026906722779346137,-0.039700018744346664
100,120,1.2,0.1823215567939546,0.05,0.5,0.3,0.09,26,0.038461538461538464,call,0.5993458775684171,0.0004207248289647895,0.5712953479712313,-0.02805052959718579,0.02805052959718579,-0.046801906289884745
100,120,1.2,0.1823215567939546,0.05,0.5,0.3,0.09,52,0.019230769230769232,call,0.5676151312702957,0.0004191062980224712,0.5386618556521113,-0.028953275618184393,0.028953275618184393,-0.05100863952197387
100,120,1.2,0.1823215567939546,0.05,0.5,0.3,0.09,126,0.007936507936507936,call,0.5492000189896695,0.00040934866306814984,0.5199131882426764,-0.02928683074699312,0.02928683074699312,-0.05332634693070542
100,120,1.2,0.1823215567939546,0.05,0.5,0.4,0.16000000000000003,12,0.08333333333333333,call,1.7029130230809015,0.0008651523798554633,1.6594372059318512,-0.043475817149050355,0.043475817149050355,-0.025530262884709245
100,120,1.2,0.1823215567939546,0.05,0.5,0.4,0.16000000000000003,26,0.038461538461538464,call,1.5528153644823335,0.0008333118863100563,1.506117338982129,-0.04669802550020452,0.04669802550020452,-0.030073134622655137
100,120,1.2,0.1823215567939546,0.05,0.5,0.4,0.16000000000000003,52,0.019230769230769232,call,1.4911483914334345,0.0008255809196642222,1.4419456477396073,-0.049202743693827156,0.049202743693827156,-0.03299654412430997
100,120,1.2,0.1823215567939546,0.05,0.5,0.4,0.16000000000000003,126,0.007936507936507936,call,1.4552633687147982,0.0007997419118529183,1.4047037712122241,-0.050559597502574105,0.050559597502574105,-0.03474257552928397
100,120,1.2,0.1823215567939546,0.05,0.5,0.6,0.36,12,0.08333333333333333,call,4.464596826209818,0.002188349285858324,4.42381841688112,-0.04077840932869847,0.04077840932869847,-0.009133727168667312
100,120,1.2,0.1823215567939546,0.05,0.5,0.6,0.36,26,0.038461538461538464,call,4.178879137126819,0.002100708641346863,4.128264324088317,-0.050614813038501794,0.050614813038501794,-0.012112054782541981
100,120,1.2,0.1823215567939546,0.05,0.5,0.6,0.36,52,0.019230769230769232,call,4.060381882311345,0.0020789428548246133,4.002746910791273,-0.057634971520072575,0.057634971520072575,-0.014194470665715869
100,120,1.2,0.1823215567939546,0.05,0.5,0.6,0.36,126,0.007936507936507936,call,3.98359265468686,0.002034883790303631,3.929368065734682,-0.05422458895217819,0.05422458895217819,-0.013611981357677405
100,130,1.3,0.26236426446749106,0.05,0.5,0.1,0.010000000000000002,12,0.08333333333333333,call,0.0,0.0,4.28914666389314e-09,4.28914666389314e-09,4.28914666389314e-09,4289.146663893141
100,130,1.3,0.26236426446749106,0.05,0.5,0.1,0.010000000000000002,26,0.038461538461538464,call,0.0,0.0,1.2299259064488593e-09,1.2299259064488593e-09,1.2299259064488593e-09,1229.9259064488595
100,130,1.3,0.26236426446749106,0.05,0.5,0.1,0.010000000000000002,52,0.019230769230769232,call,0.0,0.0,6.930058309914918e-10,6.930058309914918e-10,6.930058309914918e-10,693.0058309914917
100,130,1.3,0.26236426446749106,0.05,0.5,0.1,0.010000000000000002,126,0.007936507936507936,call,0.0,0.0,4.890983006579091e-10,4.890983006579091e-10,4.890983006579091e-10,489.09830065790914
